Company Name,Industry,Instrument,Rating,Outlook
R.Krishnamurthy and Company,Construction & Engineering,Cash Credit Limit,#,
,,Bank Guarantee limit,#,
R.L Foods,Food Products,Cash Credit Limit,CRISIL BB,Stable
,,Warehouse Financing,CRISIL BB,Stable
,,Line of Credit (LT),CRISIL BB,Stable
,,Packing Credits,CRISIL A4+,
R.L. Foods - Taraori,Food Products,Long Term Bank Loan,CRISIL B+,Stable
,,Cash Credit Limit,CRISIL B+,Stable
R.L.Construction,Construction & Engineering,Cash Credit Limit,#,
,,Stand by Line of Credit,#,
,,Bank Guarantee limit,#,
R.M.R. Spinning Mill Private Limited,Textiles- Apparel & Luxury Goods,Cash Credit Limit,#,
,,Long Term Bank Loan,#,
,,Letter of Credit Limit,#,
R.N. Dwivedi Foundation,Diversified Consumer Services,Term Loan Facilities,CRISIL B+,Stable
