Company Name,Industry,Instrument,Rating,Outlook
,,Inland/Import Letter of Credit,CRISIL A3+,
,,Bank Guarantee limit,CRISIL A3+,
Damara Gold Private Limited,Engineering & Capital Goods,Proposed Long-Term Bank Facility,CRISIL BBB,Negative
,,Rupee Term Loans,CRISIL BBB,Negative
,,Proposed Bank Guarantee,CRISIL A3+,
,,Bank Guarantee limit,CRISIL A3+,
Damati Plastics,Containers & Packaging,Proposed Long-Term Bank Facility,#,
,,Term Loan Facilities,#,
,,Export Packing Credit,#,
,,Cash Credit Limit,#,
,,Foreign Letter of Credit (LT),#,
,,Bank Guarantee limit,#,
,,Letter of Credit Limit,#,
Damcosoft Private Limited,Software,Proposed Long-Term Bank Facility,CRISIL BB-,Stable
,,Term Loan Facilities,CRISIL BB-,Stable
,,Cash Credit Limit,CRISIL BB-,Stable
Damodar Developers Private Limited,Distributors,Cash Credit Limit,#,
