Company Name,Industry,Instrument,Rating,Outlook
,,Proposed Long-Term Bank Facility,#,
Libra Finance Limited,Non Banking Financial Company,Over Draft,#,
Libra Hyundai,Specialty Retail,Channel Financing (LT),CRISIL BB+,Stable
,,Long Term Bank Loan,CRISIL BB+,Stable
,,Cash Credit Limit,CRISIL BB+,Stable
,,Proposed Working Capital Facility,CRISIL BB+,Stable
Libra International Limited,Household Durables,Cash Credit Limit,CRISIL BB,Stable
,,Term Loan Facilities,CRISIL BB,Stable
,,Letter of Credit Limit,CRISIL A4+,
Libra Leasing Limited,Non Banking Financial Company,Over Draft,#,
Libra Techcon Limited,Construction & Engineering,Proposed Long-Term Bank Facility,CRISIL B-,Stable
,,Cash Credit Limit,CRISIL B-,Stable
,,Bank Guarantee limit,CRISIL A4,
Lichchhwi Foods India Private Limited,Commercial Services & Supplies,Cash Credit Limit,#,
,,Working Capital Term Loan,#,
,,Term Loan Facilities,#,
,,Working Capital Facility,#,
Lidco Projects India Private Limited,Real Estate Development,Cash Credit Limit,#,
Life Line Feeds India Private Limited,Food Products,Proposed Term Loan,CRISIL BBB-,Negative
Life Shine Medical Services Private Limited,Health Care Providers & Services,Term Loan Facilities,#,
Life Style Properties Private Limited,Real Estate Development,Proposed Long-Term Bank Facility,CRISIL B,Stable
,,Cash Credit Limit,CRISIL B,Stable
Lifestyle International Private Limited,Multiline Retail,Proposed Term Loan,CRISIL AA,Stable
,,Proposed Cash Credit Limit,CRISIL AA,Stable
,,Cash Credit Limit,CRISIL AA,Stable
,,Commercial Paper,CRISIL A1+,
Lifestyle Sarees Private Limited,Engineering & Capital Goods,Cash Credit Limit,CRISIL B+,Stable
Lifetree Academics and Projects Private Limited,Real Estate Development,Proposed Term Loan,CRISIL B+,Stable
Lift Controls Private Limited,Machinery,Cash Credit Limit,CRISIL BBB,Stable
,,Letter of Credit and Bank Guarantee,CRISIL A3+,
,,Buyers Credit Limit,CRISIL A3+,
Lift and Shift India Private Limited,Road & Rail,Cash Credit Limit,CRISIL BB+,Stable
,,Long Term Bank Loan,CRISIL BB+,Stable
,,Bank Guarantee limit,CRISIL A4+,
Light Craft AND Sound Private Limited,Commercial Services & Supplies,Term Loan Facilities,CRISIL BB,Stable
,,Proposed Term Loan,CRISIL BB,Stable
,,Cash Credit Limit,CRISIL BB,Stable
Lightcity Ceramic Private Limited,Building Products,Term Loan Facilities,#,
,,Proposed Long-Term Bank Facility,#,
,,Cash Credit Limit,#,
,,Bank Guarantee limit,#,
Likhita Process Industries,Machinery,Proposed Cash Credit Limit,CRISIL B+,Stable
,,Cash Credit Limit,CRISIL B+,Stable
,,Bill Discounting Facility,CRISIL A4,
Likhith Hotels and Resorts Private Limited,Hotels Restaurants & Leisure,Term Loan Facilities,#,
Likith Agro Foods Private Limited,Food Products,Cash Credit Limit,CRISIL BB-,Stable
Lila Dhar Devki Nandan,Construction & Engineering,Cash Credit Limit,#,
,,Bank Guarantee limit,#,
Lila Polymers Private Limited,Distributors,Over Draft,#,
,,Bill Discounting,#,
,,Letter of Credit Limit,#,
,,Bank Guarantee limit,#,
Lilamani Corporation,Real Estate Development,Proposed Long-Term Bank Facility,#,
Lilamani Infra,Real Estate Development,Term Loan Facilities,#,
Lilly Fashions Private Limited,Engineering & Capital Goods,Foreign Bill Discounting Limit,CRISIL B+,Stable
,,Packing Credit in Foreign Currency,CRISIL A4,
Lilly Maritime Private Limited,Transportation Infrastructure,Term Loan Facilities,CRISIL BB+,Stable
,,Cash Credit Limit,CRISIL BB+,Stable
,,Letter Of Guarantee,CRISIL A4+,
Lilly Whites Garments Private Limited,Specialty Retail,Proposed Long-Term Bank Facility,#,
,,Long Term Bank Loan,#,
,,Cash Credit Limit,#,
Lily Jewellery Private Limited,Engineering & Capital Goods,Post Shipment Credits,#,
,,Packing Credit,#,
Lily Realty Private Limited,Real Estate Development,Term Loan Facilities,CRISIL B,Stable
,,Over Draft,CRISIL B,Stable
Limenaph Chemicals Private Limited,Construction Materials,Cash Credit Limit,CRISIL B+,Stable
,,Proposed Long-Term Bank Facility,CRISIL B+,Stable
,,Letter of Credit Limit,CRISIL A4,
Limson Engineering Private Limited,Machinery,Term Loan Facilities,CRISIL B+,Stable
,,Cash Credit Limit,CRISIL B+,Stable
,,Proposed Long-Term Bank Facility,CRISIL B+,Stable
,,Letter of Credit Limit,CRISIL A4,
,,Bank Guarantee limit,CRISIL A4,
Limtex Tea and Industries Limited,Food Products,Term Loan Facilities,#,
Linc Pen and Plastics Limited,Commercial Services & Supplies,Cash Credit Limit,CRISIL A,Stable
,,Working Capital Facility,CRISIL A,Stable
,,Proposed Fund-Based Bank Limits,CRISIL A,Stable
,,Long Term Bank Loan,CRISIL A,Stable
,,Letter of Credit Limit,CRISIL A1,
Lincoln Industries Limited,Engineering & Capital Goods,Cash Credit Limit,CRISIL B+,Stable
Lincon Polymers Private Limited,Containers & Packaging,Cash Credit Limit,CRISIL BBB,Stable
Linde Engineering India Private Limited,Construction & Engineering,Over Draft,CRISIL AA,Stable
,,Bank Guarantee limit,CRISIL A1+,
Linde India Limited,Chemicals,Term Loan Facilities,CRISIL AA,Stable
,,Over Draft,CRISIL AA,Stable
,,Commercial Paper,CRISIL A1+,
,,Letter of Credit and Bank Guarantee,CRISIL A1+,
Lindsay International Private Limited,Distributors,Bill Purchase-Discounting Facility,CRISIL A4+,
,,Letter of Credit Limit,CRISIL A4+,
Line O Matic Graphic Industries,Machinery,Cash Credit Limit,#,
Lineage Power Private Limited,Electronic Equipment Instruments & Components,Cash Credit Limit,CRISIL BBB,Stable
,,Bank Guarantee limit,CRISIL A3+,
,,Letter of Credit Limit,CRISIL A3+,
Linen Art Private Limited,Engineering & Capital Goods,Proposed Long-Term Bank Facility,CRISIL BB-,Stable
Linen Rugs,Household Durables,Proposed Packing Credit,CRISIL A4,
,,Packing Credits,CRISIL A4,
,,Foreign Bill Discounting,CRISIL A4,
Liners India Limited,Auto Components,Proposed Long-Term Bank Facility,CRISIL B-,Stable
,,Cash Credit Limit,CRISIL B-,Stable
,,Foreign Bill Discounting Limit,CRISIL B-,Stable
,,Bank Guarantee limit,CRISIL A4,
,,Proposed Non Fund based limits,CRISIL A4,
,,Import Letter of Credit Limit,CRISIL A4,
Lingaraj Pipes Private Limited,Machinery,Cash Credit Limit,#,
,,Bank Guarantee limit,#,
Lingayas Society,Diversified Consumer Services,Term Loan Facilities,CRISIL D,
,,Proposed Long-Term Bank Facility,CRISIL D,
Lingraj Steel and Power Private Limited,Metals & Mining,Term Loan Facilities,#,
,,Cash Credit Limit,#,
Linit Exports Private Limited,Machinery,Export Packing Credit,CRISIL B,Stable
Link Enterprises,Construction & Engineering,Cash Credit Limit,CRISIL BB-,Stable
,,Bank Guarantee limit,CRISIL A4+,
Link Marble and Granites Private Limited,Distributors,Export Packing Credit,CRISIL B,Stable
,,Proposed Long-Term Bank Facility,CRISIL B,Stable
,,Cash Credit Limit,CRISIL B,Stable
,,Post Shipment Credit,CRISIL A4,
,,Foreign Exchange Forwards,CRISIL A4,
,,Bank Guarantee limit,CRISIL A4,
,,Letter of Credit Limit,CRISIL A4,
Link Quest Telecom Limited,Wireless Telecommunication Services,Cash Credit Limit,CRISIL BBB,Stable
,,Long Term Bank Loan,CRISIL BBB,Stable
,,Proposed Long-Term Bank Facility,CRISIL BBB,Stable
,,Letter of Credit Limit,CRISIL A3+,
,,Proposed Short Term Bank Facility,CRISIL A3+,
,,Bank Guarantee limit,CRISIL A3+,
Link Well Electronics Private Limited,Electronic Equipment Instruments & Components,Cash Credit Limit,#,
,,Long Term Bank Loan,#,
,,Bank Guarantee limit,#,
,,Letter of Credit Limit,#,
Link Well Seamless Tubes Private Limited,Machinery,Term Loan Facilities,#,
,,Cash Credit Limit,#,
,,Bank Guarantee limit,#,
,,Letter of Credit Limit,#,
Linkson International Limited,Distributors,Proposed Long-Term Bank Facility,#,
,,Long Term Bank Loan,#,
,,Cash Credit Limit,#,
,,Letter of Credit and Bank Guarantee,#,
Linkson Ispat and Energies Private Limited,Distributors,Cash Credit Limit,#,
,,Letter of Credit and Bank Guarantee,#,
Linkwell Telesystems Private Limited,Communications Equipment,Proposed Long-Term Bank Facility,CRISIL BBB,Stable
,,SME Credits,CRISIL BBB,Stable
,,Cash Credit Limit,CRISIL BBB,Stable
,,Bank Guarantee limit,CRISIL A3+,
,,Proposed Short Term Bank Facility,CRISIL A3+,
,,Letter of Credit Limit,CRISIL A3+,
Linnhoff India Private Limited,Machinery,Cash Credit Limit,#,
,,External Commercial Borrowing,#,
,,Proposed Cash Credit Limit,#,
,,Proposed Letter of Credit,#,
,,Letter of Credit Limit,#,
,,Bank Guarantee limit,#,
Linus Processors Private Limited,Textiles- Apparel & Luxury Goods,Cash Credit Limit,#,
,,Letter of Credit Limit,#,
Lion Foods Private Limited,Food Products,Term Loan Facilities,CRISIL B+,Stable
,,Packing Credits,CRISIL A4,
Lion Holdings Private Limited,Containers & Packaging,Proposed Cash Credit / Bills Discounting Limit,#,
Lion Insulation Private Limited,Machinery,Term Loan Facilities,CRISIL B-,Stable
,,Cash Credit Limit,CRISIL B-,Stable
Lion Manpower Solutions Private Limited,Professional Services,Proposed Long-Term Bank Facility,CRISIL BB+,Stable
,,Cash Credit Limit,CRISIL BB+,Stable
Lissie Medical Institutions,Health Care Providers & Services,Long Term Bank Loan,CRISIL A-,Stable
,,Over Draft,CRISIL A-,Stable
Little Bee Impex,Food Products,Term Loan Facilities,#,
,,Cash Credit Limit,#,
,,Working Capital Term Loan,#,
,,Proposed Long-Term Bank Facility,#,
,,Export Packing Credit limits,#,
Liva Pharmaceuticals Limited,Pharmaceuticals,Bank Guarantee (BG),CRISIL A1+(SO),
,,Rupee Term Loans (Bank Loans),CRISIL AA+(SO),Stable
Livanto Ceramic Private Limited,Building Products,Cash Credit Limit,#,
,,Term Loan Facilities,#,
,,Bank Guarantee limit,#,
Live City Ceramic Pvt. Ltd.,Building Products,Proposed Long-Term Bank Facility,CRISIL B,Stable
,,Cash Credit Limit,CRISIL B,Stable
,,Long Term Bank Loan,CRISIL B,Stable
,,Bank Guarantee limit,CRISIL A4,
Livewel Aviation Services Private Limited,Transportation Infrastructure,Term Loan Facilities,#,
Livia Polymer Bottles Private Limited,Containers & Packaging,Cash Credit Limit,#,
,,Long Term Bank Loan,#,
,,Letter of Credit Limit,#,
,,Bank Guarantee limit,#,
Living Media India Limited,Media,Cash Credit Limit,CRISIL BBB-,Stable
,,Proposed Long-Term Bank Facility,CRISIL BBB-,Stable
,,Proposed Fund-Based Bank Limits,CRISIL BBB-,Stable
,,Rupee Term Loans,CRISIL BBB-,Stable
,,Letter of Credit Limit,CRISIL A3,
Livingstones,Textiles- Apparel & Luxury Goods,Packing Credit,#,
,,Proposed Long-Term Bank Facility,#,
,,Post Shipment Credits,#,
Livingstones Jewellery Private Limited,Textiles- Apparel & Luxury Goods,Cash Credit Limit,#,
,,Export Packing Credit,#,
,,Post Shipment Credits,#,
Livtar Singh Bajaj And Company,Distributors,Cash Credit Limit,CRISIL BB,Stable
Lizzart Granito LLP,Building Products,Proposed Bank Guarantee ? Long-Term,CRISIL B+,Stable
,,Proposed Long-Term Bank Facility,CRISIL B+,Stable
,,Proposed Term Loan,CRISIL B+,Stable
,,Proposed Cash Credit Limit,CRISIL B+,Stable
Lloyds Engineering Corporation Private Limited,Trading Companies & Distributors,Proposed Cash Credit Limit,#,
,,Cash Credit Limit,#,
,,Proposed Term Loan,#,
,,Letter of Credit Limit,#,
Lodha Impex,Textiles- Apparel & Luxury Goods,Rupee Term Loans,#,
,,Packing Credits,#,
,,Letter of Credit and Bank Guarantee,#,
,,Post Shipment Credit,#,
,,Proposed Short Term Bank Facility,#,
Logan Ceramic,Construction Materials,Cash Credit Limit,CRISIL BB-,Stable
,,Term Loan Facilities,CRISIL BB-,Stable
,,Bank Guarantee limit,CRISIL A4+,
Loghorn Industries Private Limited,Construction Materials,Cash Credit Limit,CRISIL B+,Stable
,,Proposed Long-Term Bank Facility,CRISIL B+,Stable
,,Letter of Credit Limit,CRISIL A4,
Logic Transware India Private Limited,Road & Rail,Cash Credit Limit,#,
Logistic Linkage India Private Limited,Air Freight & Logistics,Cash Credit Limit,CRISIL BB,Stable
Logix Buildtech Private Limited,Real Estate Development,Term Loan Facilities,#,
Logon India Infrastructure Private Limited,Construction & Engineering,Secured Overdraft Facility,CRISIL B,Stable
,,Bank Guarantee limit,CRISIL A4,
,,Proposed Short Term Bank Facility,CRISIL A4,
Logwell Forge Limited,Auto Components,Term Loan Facilities,#,
,,Cash Credit Limit,#,
,,Letter of Credit Limit,#,
Lohchab Motor Company Private Limited,Specialty Retail,Cash Credit Limit,CRISIL BB-,Stable
,,Inventory Funding,CRISIL BB-,Stable
,,Rupee Term Loans,CRISIL BB-,Stable
,,Proposed Cash Credit Limit,CRISIL BB-,Stable
Lohia Alloys Limited,Metals & Mining,Cash Credit Limit,#,
,,Proposed Long-Term Bank Facility,#,
Lohia Corp Limited,Machinery,Foreign Currency Term Loan,CRISIL AA-,Stable
,,Cash Credit Limit,CRISIL AA-,Stable
,,Proposed Long-Term Bank Facility,CRISIL AA-,Stable
,,Letter of Credit and Bank Guarantee,CRISIL A1+,
,,Foreign Bill Purchase Limit,CRISIL A1+,
Lohia Metals Private Limited,Auto Components,Cash Credit Limit,#,
,,Export Packing Credit limits,#,
,,Letter of Credit Limit,#,
Lohia Paper and Board Private Limited,Paper & Forest Products,Cash Credit Limit,CRISIL BB-,Stable
,,Rupee Term Loans,CRISIL BB-,Stable
,,Proposed Long-Term Bank Facility,CRISIL BB-,Stable
Lohitha Lifesciences Private Limited,Pharmaceuticals,Proposed Long-Term Bank Facility,CRISIL B+,Stable
,,Proposed Cash Credit Limit,CRISIL B+,Stable
,,Long Term Bank Loan,CRISIL B+,Stable
,,Cash Credit Limit,CRISIL B+,Stable
Lohiya Edible Oils Private Limited,Food Products,Cash Credit Limit,#,
,,Long Term Bank Loan,#,
,,Foreign Letter of Credit,#,
Lohiya Industries,Food Products,Cash Credit Limit,#,
,,Bank Guarantee limit,#,
,,Foreign Letter of Credit,#,
Lohr India Automotive Private Limited,Auto Components,Proposed Long-Term Bank Facility,CRISIL D,
,,Cash Credit Limit,CRISIL D,
Lok Chemicals Private Limited,Distributors,Cash Credit Limit,CRISIL BBB+,Stable
,,Letter of Credit Limit,CRISIL A2,
Lok Raj Saini Infra-Tech Private Limited,Construction & Engineering,Funded Interest Term Loan,CRISIL D,
,,Cash Credit Limit,CRISIL D,
,,Working Capital Term Loan,CRISIL D,
,,Bank Guarantee limit,CRISIL D,
Lok-Beta Pharmaceuticals India Private Limited,Distributors,Packing Credit,#,
,,Bank Guarantee limit,#,
,,Letter of Credit Limit,#,
Lokesh Industrial Services Private Limited,Construction & Engineering,Cash Credit Limit,#,
Lokesh Infraproject Private Limited,Road & Rail,Cash Credit Limit,#,
Lokesh Machines Limited,Machinery,Term Loan Facilities,#,
,,Working Capital Term Loan,#,
,,Cash Credit Limit,#,
,,Bank Guarantee limit,#,
,,Letter of Credit Limit,#,
Lokmat Media Private Limited,Media,Term Loan Facilities,CRISIL A+,Stable
,,Cash Credit Limit,CRISIL A+,Stable
Loknete Baburao Patil Agro Industries Limited,Food Products,Cash Credit Limit,CRISIL B+,Stable
,,Term Loan Facilities,CRISIL B+,Stable
,,Short-Term Loan,CRISIL A4,
"Loknete Honourable Hanmantrao Patil Charitable Trust, Vita",Diversified Consumer Services,Rupee Term Loans,#,
Loknete Sunderraoji Solanke Sahakari Sakhar Karkhana Limited,Food Products,Long Term Bank Loan,CRISIL B+,Stable
Lokraj Saini Constructions,Construction & Engineering,Cash Credit Limit,#,
,,Bank Guarantee limit,#,
Loksewa Shikshan Bahuuddeshiya Mandal,Diversified Consumer Services,Proposed Term Loan,#,
,,Term Loan Facilities,#,
London Star Diamond Company India Private Limited,Engineering & Capital Goods,Post Shipment Credits,CRISIL D,
,,Proposed Long-Term Bank Facility,CRISIL D,
Lonestar Industries,Machinery,Cash Credit Limit,#,
,,Term Loan Facilities,#,
,,Bank Guarantee limit,#,
Longlast Pipes (India) Pvt. Ltd.,Machinery,Cash Credit Limit,#,
,,Proposed Cash Credit Limit,#,
,,Stand by Line of Credit,#,
,,Bank Guarantee limit,#,
,,Letter of Credit Limit,#,
Longowalia Yarns Limited,Engineering & Capital Goods,Proposed Long-Term Bank Facility,CRISIL BB+,Stable
,,Cash Credit Limit,CRISIL BB+,Stable
,,Term Loan Facilities,CRISIL BB+,Stable
,,Letter of Credit and Bank Guarantee,CRISIL A4+,
Longulf Trading India Private Limited,Distributors,Cash Credit Limit,CRISIL BB+,Stable
Loocust Incorp,Engineering & Capital Goods,Export Packing Credit,#,
,,Term Loan Facilities,#,
Loomtex Fabrics,Engineering & Capital Goods,Cash Credit Limit,CRISIL B,Stable
,,Proposed Long-Term Bank Facility,CRISIL B,Stable
Lopan Metal Treatment Private Limited,Auto Components,Term Loan Facilities,CRISIL B-,Stable
,,Cash Credit Limit,CRISIL B-,Stable
Lord Balaji Ware Housing Private Limited,Real Estate Development,Term Loan Facilities,CRISIL D,
Lord Buddha Educational Society,Health Care Providers & Services,Term Loan Facilities,CRISIL D,
Lord Ganesh Enterprise Private Limited,Machinery,Proposed Long-Term Bank Facility,#,
,,Long Term Bank Loan,#,
,,Cash Credit Limit,#,
,,Line of Credit,#,
,,Letter of Credit Limit,#,
,,Packing Credits,#,
Lord Ganesh Roller Flour Mills,Food Products,Cash Credit Limit,CRISIL B+,Stable
Lord Krishna Arcade Private Limitied,Real Estate Development,Proposed Overdraft Facility,#,
,,Over Draft,#,
Lord Krishna Education Trust,Diversified Consumer Services,Term Loan Facilities,#,
,,Overdraft Facility,#,
Lord Krishna Rice Mills - Gangoh,Food Products,Cash Credit Limit,CRISIL B+,Stable
Lord Shiva Construction Co. Private Limited,Construction & Engineering,Proposed Long-Term Bank Facility,#,
,,Cash Credit Limit,#,
,,Bank Guarantee limit,#,
Lord Wheels Private Limited,Specialty Retail,Term Loan Facilities,CRISIL B,Stable
,,Cash Credit Limit,CRISIL B,Stable
,,Proposed Long-Term Bank Facility,CRISIL B,Stable
Lords Mark Industries Private Limited,Commercial Services & Supplies,Cash Credit Limit,#,
,,Term Loan Facilities,#,
Lorem Tiles Private Limited,Building Products,Cash Credit Limit,CRISIL B+,Stable
,,Proposed Long-Term Bank Facility,CRISIL B+,Stable
,,Long Term Bank Loan,CRISIL B+,Stable
,,Bank Guarantee limit,CRISIL A4,
Lorenzo Vitrified Tiles Private Limited,Building Products,Term Loan Facilities,#,
,,Cash Credit Limit,#,
,,Letter of Credit Limit,#,
,,Bank Guarantee limit,#,
Lorex Ceramic,Building Products,Cash Credit Limit,CRISIL BB-,Stable
,,Proposed Long-Term Bank Facility,CRISIL BB-,Stable
,,Term Loan Facilities,CRISIL BB-,Stable
,,Bank Guarantee limit,CRISIL A4+,
Lotus Branding Private Limited,Commercial Services & Supplies,Proposed Long-Term Bank Facility,CRISIL B+,Stable
,,Packing Credits,CRISIL A4,
,,Letter of Credit Limit,CRISIL A4,
Lotus Bullions Private Limited,Engineering & Capital Goods,Cash Credit Limit,CRISIL B+,Stable
Lotus Chocolate Company Limited,Food Products,Cash Credit Limit,CRISIL B,Stable
Lotus Clean Power Venture Private Limited,Independent Power Producers & Energy Traders,Term Loan Facilities,CRISIL BB-,
Lotus Construction Company,Construction & Engineering,Proposed Long-Term Bank Facility,CRISIL BB+,Negative
,,Bank Guarantee limit,CRISIL A4+,
Lotus Construction Corporation,Construction & Engineering,Over Draft,#,
,,Bank Guarantee limit,#,
Lotus Farms,Food Products,Term Loan Facilities,CRISIL BB,Stable
,,Proposed Long-Term Bank Facility,CRISIL BB,Stable
,,Cash Credit Limit,CRISIL BB,Stable
Lotus Greens Constructions Private Limited,Real Estate Development,Non Convertible Debenture,CRISIL B,Negative
Lotus Infra Projects Private Limited,Real Estate Development,Rupee Term Loans,#,
Lotus Infratech,Construction & Engineering,Over Draft,CRISIL B+,Stable
,,Bank Guarantee limit,CRISIL A4,
Lotus Landmarks (India) Private Limited,Real Estate Development,Proposed Long-Term Bank Facility,CRISIL B,Stable
Lotus Logistics And Developers Private Limited,Real Estate Development,Term Loan Facilities,CRISIL BB-,Stable
Lotus Ornaments Private Limited,Engineering & Capital Goods,Foreign Bill Purchase,CRISIL BB,Stable
,,Post Shipment Credits,CRISIL BB,Stable
,,Packing Credit,CRISIL BB,Stable
,,Export Packing Credit,CRISIL BB,Stable
,,Proposed Long-Term Bank Facility,CRISIL BB,Stable
,,Post Shipment Credit,CRISIL A4+,
,,Packing Credits,CRISIL A4+,
Lotus Poultries Private Limited,Food Products,Proposed Long-Term Bank Facility,CRISIL BB-,Stable
,,Long Term Bank Loan,CRISIL BB-,Stable
,,Cash Credit Limit,CRISIL BB-,Stable
Lotus Powergear Private Limited,Electrical Equipment,Cash Credit Limit,CRISIL BB,Stable
,,Long Term Bank Loan,CRISIL BB,Stable
,,Letter of Credit and Bank Guarantee,CRISIL A4+,
,,Bill Discounting under Letter of Credit,CRISIL A4+,
Lotus Wireless Technologies India Private Limited,Electronic Equipment Instruments & Components,Cash Credit Limit,CRISIL B,Stable
,,Proposed Long-Term Bank Facility,CRISIL B,Stable
,,Bank Guarantee limit,CRISIL A4,
,,Letter of Credit Limit,CRISIL A4,
Lotus Woodtech Private Limited,Construction Materials,Proposed Long-Term Bank Facility,CRISIL B,Stable
,,Cash Credit Limit,CRISIL B,Stable
,,Term Loan Facilities,CRISIL B,Stable
Lourdes Matha Catholic Educational Society,Diversified Consumer Services,Proposed Term Loan,CRISIL B+,Stable
,,Working Capital Term Loan,CRISIL B+,Stable
,,Cash Credit Limit,CRISIL B+,Stable
Lourdes Textiles Private Limited,Specialty Retail,Proposed Long-Term Bank Facility,#,
,,Cash Credit Limit,#,
Love Kush Foods Private Limited,Food Products,Warehouse Financing,CRISIL B,Stable
,,Cash Credit Limit,CRISIL B,Stable
Lovely Enterprises Private Limited,Distributors,Cash Credit Limit,CRISIL D,
Lovely International Private Limited,Distributors,Proposed Long-Term Bank Facility,CRISIL D,
,,Cash Credit Limit,CRISIL D,
,,Bill Purchase-Discounting Facility,CRISIL D,
,,Letter of Credit Limit,CRISIL D,
Lovely Offset Printers Private Limited,Commercial Services & Supplies,Long Term Bank Loan,CRISIL BB+,Stable
,,Proposed Long-Term Bank Facility,CRISIL BB+,Stable
,,Cash Credit Limit,CRISIL BB+,Stable
,,Packing Credits,CRISIL A4+,
,,Bank Guarantee limit,CRISIL A4+,
,,Letter of Credit Limit,CRISIL A4+,
Lovely Promoters Private Limited,Real Estate Development,Term Loan Facilities,#,
Lovincare Cosmetics Private Limited,Household Products,Proposed Long-Term Bank Facility,CRISIL BBB,Stable
,,Cash Credit Limit,CRISIL BBB,Stable
,,Working Capital Term Loan,CRISIL BBB,Stable
,,Letter of Credit Limit,CRISIL A3+,
Loxim Industries Limited,Industrial Conglomerates,Term Loan Facilities,#,
,,Cash Credit Limit,#,
,,Proposed Long-Term Bank Facility,#,
,,Proposed Short Term Bank Facility,#,
,,Letter of Credit Limit,#,
Lubrizol India Private Limited,Chemicals,Cash Credit Limit,CRISIL AA-,Stable
,,Letter of Credit Limit,CRISIL A1+,
,,Letter of Credit and Bank Guarantee,CRISIL A1+,
,,Bank Guarantee limit,CRISIL A1+,
Lucas Indian Service Limited,Distributors,Non Convertible Debenture,CRISIL AA,Stable
,,Cash Credit Limit,CRISIL AA,Stable
,,Commercial Paper,CRISIL A1+,
,,Letter of Credit Limit,CRISIL A1+,
,,Bill Discounting Facility,CRISIL A1+,
,,Bank Guarantee limit,CRISIL A1+,
Lucas-Tvs Limited,Auto Components,Cash Credit Limit,CRISIL AA+,Stable
,,Packing Credits,CRISIL A1+,
,,Short Term Debt (Including Commercial Paper)(ST),CRISIL A1+,
Lucid Colloids Limited,Chemicals,Long Term Bank Loan,#,
,,Proposed Long-Term Bank Facility,#,
,,Cash Credit Limit,#,
Lucid Prints,Commercial Services & Supplies,Cash Credit Limit,#,
,,Term Loan Facilities,#,
,,Letter of Credit Limit,#,
,,Bank Guarantee limit,#,
Lucknow Healthcity Trauma Centre and Superspeciality Hospital Private Limited,Health Care Providers & Services,Term Loan Facilities,CRISIL B+,Stable
Lucknow Medical Agencies,Trading Companies & Distributors,Cash Credit Limit,CRISIL BB-,Stable
Lucknow Producers Co-operative Milk Union Limited,Food Products,Cash Credit Limit,#,
Lucky Yarn Tex India Limited,Engineering & Capital Goods,Term Loan Facilities,#,
,,Cash Credit Limit,#,
,,Letter of Credit Limit,#,
Ludhiana Beverages Private Limited,Beverages,Stand by Line of Credit,CRISIL A,Stable
,,Cash Credit Limit,CRISIL A,Stable
,,Proposed Term Loan,CRISIL A,Stable
,,Letter of Credit Limit,CRISIL A1,
,,Bank Guarantee limit,CRISIL A1,
Ludhiana Steel Rolling Mills,Metals & Mining,Cash Credit Limit,CRISIL BB+,Stable
,,Bill Discounting under Letter of Credit,CRISIL A4+,
Luke Export,Food Products,Term Loan Facilities,CRISIL B+,Stable
,,Foreign Bill Discounting,CRISIL A4,
,,Packing Credits,CRISIL A4,
Lumax Auto Technologies Limited,Auto Components,Proposed Long-Term Bank Facility,CRISIL A+,Stable
,,Term Loan Facilities,CRISIL A+,Stable
,,Cash Credit Limit,CRISIL A+,Stable
,,Commercial Paper,CRISIL A1,
Lumax Gill-Austem Auto Technologies Private Limited,Auto Components,Cash Credit Limit,CRISIL BBB,Stable
,,Term Loan Facilities,CRISIL BBB,Stable
,,Proposed Short Term Bank Facility,CRISIL A3+,
Lumbini Constructions Limited,Real Estate Development,Over Draft,CRISIL B-,Stable
Lumino Industries Limited,Electrical Equipment,Cash Credit Limit,CRISIL BBB,Positive
,,Bill Discounting under Letter of Credit,CRISIL A3+,
,,Letter of Credit Limit,CRISIL A3+,
,,Bank Guarantee limit,CRISIL A3+,
Luminous Power Technologies Private Limited,Electrical Equipment,Cash Credit Limit,CRISIL AA+,Stable
,,Proposed Term Loan,CRISIL AA+,Stable
,,External Commercial Borrowing,CRISIL AA+,Stable
,,Letter of Credit and Bank Guarantee,CRISIL A1+,
Luna Chemical Industries Private Limited,Chemicals,Term Loan Facilities,CRISIL BB,Stable
,,Cash Credit Limit,CRISIL BB,Stable
,,Bank Guarantee limit,CRISIL A4+,
,,Letter of Credit Limit,CRISIL A4+,
,,Proposed Short Term Bank Facility,CRISIL A4+,
Lunia Marketing Private Limited,Distributors,Proposed Cash Credit Limit,CRISIL BBB-,Stable
,,Cash Credit Limit,CRISIL BBB-,Stable
Luster Gold Palace (India) Private Limited,Engineering & Capital Goods,Cash Credit Limit,CRISIL BB+,Stable
,,Proposed Long-Term Bank Facility,CRISIL BB+,Stable
Lustra Print Process Private Limited,Commercial Services & Supplies,Proposed Long-Term Bank Facility,#,
,,Cash Credit Limit,#,
,,Term Loan Facilities,#,
Lustre Engineering Corporation,Construction & Engineering,Cash Credit Limit,#,
,,Bank Guarantee limit,#,
Luthfa Foundation,Diversified Consumer Services,Long-Term Bank Facility,CRISIL B-,Stable
,,Proposed Term Loan,CRISIL B-,Stable
,,Cash Credit/ Overdraft facility,CRISIL B-,Stable
,,Proposed Long-Term Bank Facility,CRISIL B-,Stable
Lux Industries Limited,Textiles- Apparel & Luxury Goods,Proposed Long-Term Bank Facility,#,
,,Term Loan Facilities,#,
,,Cash Credit Limit,#,
,,Bank Guarantee limit,#,
Luxmi Rice Mills,Food Products,Cash Credit Limit,CRISIL B+,Stable
,,Term Loan Facilities,CRISIL B+,Stable
,,Warehouse Financing,CRISIL B+,Stable
Luxor International Private Limited,Commercial Services & Supplies,Term Loan Facilities,CRISIL BBB+,Stable
